Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,6603.359863,6710.390137,6534.330078,6682.740234,6682.740234,2380270000
2018-12-11,6782.410156,6788.470215,6650.830078,6704.240234,6704.240234,2286810000
2018-12-12,6800.549805,6867.660156,6761.779785,6763.959961,6763.959961,2427080000
2018-12-13,6805.700195,6833.779785,6724.040039,6767.970215,6767.970215,2162210000
2018-12-14,6679.910156,6710.410156,6585.310059,6594.959961,6594.959961,2218330000
2018-12-17,6571.0,6621.629883,6399.549805,6448.390137,6448.390137,2697400000
2018-12-18,6503.120117,6551.040039,6434.600098,6491.52002,6491.52002,2623270000
2018-12-19,6480.310059,6575.390137,6284.720215,6342.970215,6342.970215,2919140000
2018-12-20,6312.720215,6380.970215,6161.850098,6243.189941,6243.189941,3282440000
2018-12-21,6293.049805,6308.310059,6013.97998,6046.560059,6046.560059,4571670000
2018-12-24,5994.080078,6075.169922,5895.120117,5899.350098,5899.350098,1647440000
2018-12-26,5969.080078,6263.819824,5921.859863,6262.77002,6262.77002,2572890000
2018-12-27,6168.600098,6291.990234,6043.450195,6288.299805,6288.299805,2449110000
2018-12-28,6326.620117,6388.359863,6233.689941,6285.27002,6285.27002,2216250000
2018-12-31,6354.850098,6365.390137,6273.939941,6329.970215,6329.970215,2109320000
2019-01-02,6198.680176,6394.740234,6198.680176,6360.870117,6360.870117,2261800000
2019-01-03,6274.759766,6292.680176,6139.399902,6147.129883,6147.129883,2631550000
2019-01-04,6250.049805,6445.200195,6234.589844,6422.669922,6422.669922,2596150000
2019-01-07,6434.549805,6521.439941,6412.97998,6488.25,6488.25,2523450000
2019-01-08,6555.910156,6574.72998,6457.0,6551.850098,6551.850098,2407340000
2019-01-09,6576.540039,6631.060059,6549.439941,6600.689941,6600.689941,2434500000
2019-01-10,6551.049805,6625.109863,6517.540039,6620.939941,6620.939941,2190110000
2019-01-11,6579.890137,6604.560059,6562.040039,6601.399902,6601.399902,2074310000
2019-01-14,6536.370117,6566.870117,6512.640137,6541.040039,6541.040039,1960780000
2019-01-15,6571.149902,6674.529785,6567.319824,6669.640137,6669.640137,2066090000
2019-01-16,6677.379883,6720.410156,6665.049805,6668.560059,6668.560059,2163730000
2019-01-17,6646.189941,6747.279785,6637.100098,6718.450195,6718.450195,2149280000
2019-01-18,6771.52002,6816.22998,6727.939941,6784.609863,6784.609863,2459920000
2019-01-22,6736.649902,6738.569824,6603.560059,6646.810059,6646.810059,2397660000
2019-01-23,6689.080078,6712.859863,6584.5,6658.759766,6658.759766,2288090000
2019-01-24,6680.339844,6710.72998,6656.52002,6702.549805,6702.549805,2419110000
2019-01-25,6755.669922,6800.970215,6733.319824,6787.370117,6787.370117,2446550000
2019-01-28,6691.839844,6697.529785,6644.310059,6697.089844,6697.089844,2448790000
2019-01-29,6695.709961,6701.470215,6613.419922,6632.790039,6632.790039,2106370000
2019-01-30,6708.560059,6826.919922,6688.330078,6807.910156,6807.910156,2569410000
2019-01-31,6840.930176,6936.339844,6837.919922,6906.839844,6906.839844,2947490000
2019-02-01,6872.72998,6921.950195,6857.310059,6875.52002,6875.52002,2398800000
2019-02-04,6876.560059,6960.970215,6872.600098,6959.959961,6959.959961,2106030000
2019-02-05,6969.370117,7029.77002,6967.939941,7023.52002,7023.52002,2284960000
2019-02-06,7023.890137,7034.939941,6969.830078,6997.620117,6997.620117,2179400000
2019-02-07,6934.330078,6954.77002,6854.350098,6904.97998,6904.97998,2310700000
2019-02-08,6843.330078,6914.560059,6836.700195,6913.129883,6913.129883,2102520000
2019-02-11,6941.259766,6958.330078,6893.799805,6909.180176,6909.180176,1908490000
2019-02-12,6960.549805,7021.759766,6948.330078,7014.669922,7014.669922,2140130000
2019-02-13,7038.319824,7062.580078,7009.72998,7015.879883,7015.879883,2103840000
2019-02-14,6986.509766,7047.879883,6969.689941,7022.419922,7022.419922,2117500000
2019-02-15,7066.379883,7073.990234,7022.299805,7055.180176,7055.180176,2263640000
2019-02-19,7033.370117,7089.100098,7032.779785,7066.609863,7066.609863,2124140000
2019-02-20,7070.240234,7096.149902,7027.370117,7062.339844,7062.339844,2202670000
2019-02-21,7047.080078,7063.069824,7001.799805,7035.160156,7035.160156,2144680000
2019-02-22,7055.200195,7094.290039,7050.009766,7090.629883,7090.629883,2428560000
2019-02-25,7144.339844,7161.72998,7111.779785,7115.430176,7115.430176,2399410000
2019-02-26,7098.970215,7144.649902,7087.140137,7123.220215,7123.220215,2305760000
2019-02-27,7095.75,7125.779785,7045.410156,7117.0,7117.0,2430790000
2019-02-28,7093.200195,7125.919922,7081.919922,7097.529785,7097.529785,2676790000
2019-03-01,7152.080078,7159.959961,7101.069824,7151.569824,7151.569824,2490920000
2019-03-04,7193.879883,7205.939941,7073.399902,7150.830078,7150.830078,2582090000
2019-03-05,7156.660156,7178.299805,7120.689941,7156.790039,7156.790039,2166670000
2019-03-06,7156.240234,7162.240234,7104.549805,7112.470215,7112.470215,2256550000
2019-03-07,7089.629883,7097.910156,7001.810059,7026.879883,7026.879883,2462690000
2019-03-08,6940.899902,7018.919922,6940.720215,7015.689941,7015.689941,2260950000
2019-03-11,7050.049805,7166.930176,7049.560059,7164.02002,7164.02002,2248460000
2019-03-12,7176.22998,7219.410156,7166.950195,7201.279785,7201.279785,2171620000
2019-03-13,7231.049805,7292.859863,7229.879883,7256.97998,7256.97998,2379260000
2019-03-14,7257.310059,7267.939941,7240.959961,7243.009766,7243.009766,2198900000
2019-03-15,7274.140137,7331.299805,7265.629883,7306.990234,7306.990234,3451860000
2019-03-18,7311.629883,7348.689941,7293.850098,7326.279785,7326.279785,2302140000
2019-03-19,7357.580078,7390.290039,7321.930176,7349.279785,7349.279785,2457920000
2019-03-20,7348.990234,7422.75,7318.419922,7380.75,7380.75,2464230000
2019-03-21,7356.939941,7505.410156,7356.939941,7493.27002,7493.27002,2502810000
2019-03-22,7458.439941,7482.350098,7323.52002,7326.060059,7326.060059,2504740000
2019-03-25,7299.930176,7342.509766,7265.279785,7316.959961,7316.959961,2162490000
2019-03-26,7378.22998,7417.259766,7314.379883,7351.149902,7351.149902,2080350000
2019-03-27,7364.470215,7376.990234,7252.060059,7308.189941,7308.189941,2244070000
2019-03-28,7325.060059,7346.040039,7277.689941,7320.470215,7320.470215,1922150000
2019-03-29,7377.77002,7381.689941,7333.169922,7378.77002,7378.77002,2311790000
2019-04-01,7450.810059,7481.839844,7422.439941,7478.419922,7478.419922,2230050000
2019-04-02,7473.509766,7507.049805,7461.509766,7499.640137,7499.640137,2123250000
2019-04-03,7538.169922,7589.689941,7520.399902,7544.970215,7544.970215,2509630000
2019-04-04,7542.160156,7571.129883,7496.299805,7540.569824,7540.569824,2152640000
2019-04-05,7564.27002,7581.899902,7554.910156,7578.839844,7578.839844,2157050000
2019-04-08,7565.060059,7602.080078,7536.419922,7599.740234,7599.740234,2075550000
2019-04-09,7571.879883,7596.75,7555.620117,7568.490234,7568.490234,2078800000
2019-04-10,7581.390137,7613.410156,7573.279785,7611.490234,7611.490234,2012290000
2019-04-11,7621.399902,7621.399902,7580.709961,7594.890137,7594.890137,1969480000
2019-04-12,7624.149902,7630.52002,7596.560059,7628.149902,7628.149902,1968900000
2019-04-15,7630.600098,7636.799805,7578.540039,7629.120117,7629.120117,1827710000
2019-04-16,7651.189941,7670.399902,7631.640137,7654.72998,7654.72998,2102740000
